frame,timestamp,tracker_id,jersey,team_id,player_name,video_x,video_y,pitch_x,pitch_y,board_x,board_y,confidence
3,0.10714285714285714,2,1,1,Courtois,410.24212646484375,506.64581298828125,5974.64111328125,6664.16650390625,597.464111328125,761.6190185546875,0.9168140888214111
3,0.10714285714285714,8,1,2,ter Stegen,332.5076904296875,500.52545166015625,5559.298828125,6620.6650390625,555.9298706054688,756.6474609375,0.9167494773864746
3,0.10714285714285714,9,2,2,Dest,695.173095703125,521.6121826171875,7510.142578125,6772.08544921875,751.0142822265625,770.0,0.9139854907989502
3,0.10714285714285714,3,2,1,Carvajal,1148.4322509765625,538.1511840820312,10190.8935546875,6903.419921875,1019.08935546875,770.0,0.9102718234062195
3,0.10714285714285714,22,3,2,Pique,138.0491485595703,384.1615905761719,3513.944091796875,5604.5625,351.3944091796875,640.5214233398438,0.9051013588905334
3,0.10714285714285714,5,3,1,Militao,592.5152587890625,488.45819091796875,6796.28955078125,6511.953125,679.6289672851562,744.2232055664062,0.9047133326530457
3,0.10714285714285714,11,4,2,Lenglet,576.330322265625,452.6899719238281,6491.9482421875,6197.9560546875,649.19482421875,708.3378295898438,0.8990527391433716
3,0.10714285714285714,12,5,2,Alba,301.4679260253906,344.5181579589844,3906.768310546875,5077.22607421875,390.6768493652344,580.25439453125,0.8885474801063538
3,0.10714285714285714,10,6,2,Busquets,585.35888671875,356.5562744140625,5800.65283203125,5106.1123046875,580.0653076171875,583.5557250976562,0.8874066472053528
3,0.10714285714285714,14,4,1,Alaba,482.5203857421875,390.7408752441406,5471.4970703125,5575.16259765625,547.1497192382812,637.1614379882812,0.8785406947135925
3,0.10714285714285714,7,7,2,Pedri,227.42388916015625,444.7098388671875,4598.791015625,6173.81689453125,459.8791198730469,705.5791015625,0.8779814839363098
3,0.10714285714285714,6,8,2,De Jong,354.2615966796875,401.07879638671875,4838.4287109375,5726.13623046875,483.8428649902344,654.4155883789062,0.876595675945282
3,0.10714285714285714,16,5,1,Mendy,132.55577087402344,356.5488586425781,3134.75,5296.59619140625,313.4750061035156,605.3252563476562,0.8752239942550659
3,0.10714285714285714,4,9,2,Dembele,738.4476318359375,409.5492858886719,7208.3623046875,5715.79638671875,720.8362426757812,653.23388671875,0.8715259432792664
3,0.10714285714285714,21,6,1,Casemiro,530.9222412109375,382.9635314941406,5693.79296875,5467.6298828125,569.3793334960938,624.8720092773438,0.8658514618873596
3,0.10714285714285714,13,7,1,Modric,883.79638671875,351.2291259765625,7930.66796875,4869.30615234375,793.0668334960938,556.4921264648438,0.8487920761108398
3,0.10714285714285714,15,8,1,Kroos,500.6558837890625,309.3005676269531,4712.951171875,4446.9365234375,471.2951354980469,508.2213134765625,0.8436899781227112
3,0.10714285714285714,20,9,1,Vinicius,209.85740661621094,428.7099914550781,4359.69921875,6031.65283203125,435.9699401855469,689.3317260742188,0.8370702266693115
3,0.10714285714285714,17,10,2,Depay,383.50042724609375,283.5304260253906,3552.8349609375,4098.681640625,355.28350830078125,468.4207763671875,0.8259479999542236
3,0.10714285714285714,19,10,1,Benzema,576.9271240234375,203.24984741210938,3586.2333984375,1981.021240234375,358.62335205078125,226.40243530273438,0.7928289771080017
3,0.10714285714285714,23,11,1,Asensio,665.1575927734375,214.71688842773438,4617.845703125,2153.981201171875,461.7845764160156,246.16928100585938,0.6867387890815735
3,0.10714285714285714,1,1,1,Player 1,68.2724609375,285.0034484863281,1660.7021484375,4362.6640625,166.07022094726562,498.5901794433594,0.9221470952033997
4,0.14285714285714285,8,1,2,ter Stegen,332.260009765625,500.4344482421875,5559.60986328125,6621.28759765625,555.9609985351562,756.7185668945312,0.9178346991539001
4,0.14285714285714285,2,1,1,Courtois,410.5646057128906,506.70770263671875,5979.40576171875,6665.80224609375,597.9406127929688,761.8059692382812,0.9163541197776794
4,0.14285714285714285,3,2,1,Carvajal,1148.507080078125,537.8202514648438,10196.5224609375,6899.86669921875,1019.6522827148438,770.0,0.9136685132980347
4,0.14285714285714285,9,2,2,Dest,699.0799560546875,520.185302734375,7529.71728515625,6761.64208984375,752.9717407226562,770.0,0.9130988121032715
4,0.14285714285714285,11,4,2,Lenglet,579.6661376953125,453.76123046875,6522.03759765625,6207.32177734375,652.2037963867188,709.408203125,0.8937986493110657
4,0.14285714285714285,12,5,2,Alba,303.9056396484375,344.64605712890625,3926.953125,5076.98193359375,392.6953125,580.2265014648438,0.8935518264770508
4,0.14285714285714285,10,6,2,Busquets,584.9569091796875,356.004150390625,5798.927734375,5097.6904296875,579.8927612304688,582.5932006835938,0.8903331160545349
4,0.14285714285714285,5,3,1,Militao,593.2190551757812,487.9081115722656,6801.21923828125,6507.626953125,680.1219482421875,743.7288208007812,0.8850245475769043
4,0.14285714285714285,22,3,2,Pique,139.73733520507812,383.46539306640625,3515.576904296875,5596.50634765625,351.5577087402344,639.6007080078125,0.8833692073822021
4,0.14285714285714285,14,4,1,Alaba,482.3196716308594,390.6250305175781,5473.95263671875,5573.1728515625,547.395263671875,636.9340209960938,0.8813314437866211
4,0.14285714285714285,7,7,2,Pedri,228.172119140625,444.7511901855469,4604.37548828125,6174.697265625,460.43756103515625,705.6796875,0.8781299591064453
4,0.14285714285714285,16,5,1,Mendy,132.1629638671875,358.1893615722656,3156.596435546875,5315.583984375,315.6596374511719,607.4953002929688,0.8728908896446228
4,0.14285714285714285,6,8,2,De Jong,356.38885498046875,402.4891357421875,4867.34619140625,5740.2490234375,486.734619140625,656.0284423828125,0.8715564608573914
4,0.14285714285714285,21,6,1,Casemiro,530.9012451171875,383.1815185546875,5700.77001953125,5469.392578125,570.0770263671875,625.0734252929688,0.8696695566177368
4,0.14285714285714285,20,9,1,Vinicius,211.93995666503906,428.0639953613281,4365.19580078125,6025.6708984375,436.51959228515625,688.6481323242188,0.8519218564033508
4,0.14285714285714285,13,7,1,Modric,885.41943359375,350.5915222167969,7945.93505859375,4857.17529296875,794.593505859375,555.1057739257812,0.8157130479812622
4,0.14285714285714285,4,9,2,Dembele,742.7252197265625,410.58416748046875,7247.81591796875,5725.4150390625,724.7816162109375,654.3331298828125,0.806054949760437
4,0.14285714285714285,17,10,2,Depay,384.9391784667969,283.345703125,3567.675537109375,4093.669921875,356.7675476074219,467.8479919433594,0.7969549894332886
4,0.14285714285714285,15,8,1,Kroos,502.4608154296875,307.5990295410156,4711.3193359375,4416.857421875,471.1319274902344,504.7837219238281,0.7932254076004028
4,0.14285714285714285,19,10,1,Benzema,576.9014892578125,203.61614990234375,3610.942138671875,1998.1259765625,361.0942077636719,228.3572540283203,0.7770914435386658
4,0.14285714285714285,23,11,1,Asensio,665.6074829101562,214.65135192871094,4636.11572265625,2157.04150390625,463.611572265625,246.51902770996094,0.7181772589683533
4,0.14285714285714285,1,1,1,Player 1,67.53119659423828,284.8982238769531,1658.5611572265625,4360.61279296875,165.8561248779297,498.3557434082031,0.9111994504928589
5,0.17857142857142858,8,1,2,ter Stegen,331.4395751953125,500.5104064941406,5557.24365234375,6626.5361328125,555.724365234375,757.3184204101562,0.9229971766471863
5,0.17857142857142858,9,2,2,Dest,703.1646728515625,521.1666259765625,7559.60595703125,6774.82568359375,755.9606323242188,770.0,0.9144566655158997
5,0.17857142857142858,14,4,1,Alaba,481.6519775390625,390.74188232421875,5474.8330078125,5577.6982421875,547.4833374023438,637.4512329101562,0.9132295846939087
5,0.17857142857142858,2,1,1,Courtois,410.98974609375,506.1687316894531,5979.7158203125,6666.61865234375,597.9716186523438,761.8992919921875,0.9087278842926025
5,0.17857142857142858,3,2,1,Carvajal,1149.31591796875,538.02587890625,10205.5849609375,6908.3291015625,1020.5585327148438,770.0,0.9050289988517761
5,0.17857142857142858,7,7,2,Pedri,229.81146240234375,443.8941955566406,4604.66064453125,6170.107421875,460.466064453125,705.1551513671875,0.9038836359977722
5,0.17857142857142858,10,6,2,Busquets,584.9853515625,355.49078369140625,5799.8544921875,5093.5888671875,579.9854736328125,582.1244506835938,0.8850531578063965
5,0.17857142857142858,6,8,2,De Jong,357.15350341796875,401.3571472167969,4862.7021484375,5730.69775390625,486.2702331542969,654.9368896484375,0.8848116397857666
5,0.17857142857142858,16,5,1,Mendy,131.1375274658203,356.07891845703125,3122.535888671875,5291.84033203125,312.25360107421875,604.78173828125,0.88416588306427
